,document_url,keywords,region,sector,title,date_posted,country,project_type,seeking_support,meta_organization,meta_category,meta_collected_date,meta_base_url
68,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:El SalvadorTAPA4.pdf,"adaptation, El Salvador, flooding, floods, forestry, forests, infrastructure / settlement (including coastal zones), international development, Latin America and the Caribbean, protection",Latin America and the Caribbean,Infrastructure / Settlement (including coastal zones),Bosques de galerías, 2013,El Salvador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
69,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:El SalvadorTAPA5.pdf,"adaptation, El Salvador, flooding, floods, global climate, infrastructure / settlement (including coastal zones), Latin America and the Caribbean",Latin America and the Caribbean,Infrastructure / Settlement (including coastal zones),Viviendas elevadas en zonas de inundación, 2013,El Salvador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
70,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:El SalvadorTAPA6.pdf,"adaptation, education, El Salvador, global climate, hurricanes, infrastructure / settlement (including coastal zones), Latin America and the Caribbean, protection, vulnerability",Latin America and the Caribbean,Infrastructure / Settlement (including coastal zones),El sector educación, 2013,El Salvador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
71,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:El SalvadorTAPA7.pdf,"adaptation, El Salvador, energy, international development, Latin America and the Caribbean",Latin America and the Caribbean,Energy,El sector energía, 2013,El Salvador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
72,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPM1.pdf," agriculture / forestry / land use, bio-gas, digestion, Ecuador, energy, Latin America and the Caribbean, livestock, waste",Latin America and the Caribbean,Agriculture / Forestry / Land-use,La tecnología de digestión anaeróbica a mediana escala, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
73,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPM2.pdf,"agriculture / forestry / land use, composting, Ecuador, emissions, Latin America and the Caribbean, livestock, training, waste",Latin America and the Caribbean,Agriculture / Forestry / Land-use,La tecnología de compostaje, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
74,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPM3.pdf,"agriculture / forestry / land use, anaerobic digestion, bio-gas, digestion, Ecuador, Latin America and the Caribbean, training, waste",Latin America and the Caribbean,Agriculture / Forestry / Land-use,La tecnología de digestión anaerobia a pequeña escala, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
75,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPM4.pdf,"bio-gas, Ecuador, electricity generation, energy, Latin America and the Caribbean, waste ",Latin America and the Caribbean,Energy,Captación de gas de relleno sanitario y de gas de botadero de basura para el aprovechamiento energético en rellenos sanitarios ya existentes (o botaderos de basura cerrados), 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
76,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPM5.pdf,"bio-gas, Ecuador, electricity generation, energy, Latin America and the Caribbean, municipal solid waste, waste ",Latin America and the Caribbean,Energy,Tratamiento mecánico - biológico (MBT) con degradación anaerobia y aprovechamiento energético de biogás, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
77,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPM6.pdf,"Ecuador, energy, Latin America and the Caribbean, municipal solid waste, waste ",Latin America and the Caribbean,Energy,Producción de pellets y co-incineración en hornos cementeros, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
78,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPA1.pdf,"climate observation / early warning, conservation, ecosystems, Ecuador, international development, Latin America and the Caribbean, protection, training",Latin America and the Caribbean,Climate observation / Early warning,Plan de manejo participativo y restauración de páramos, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
79,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPA2.pdf,"climate observation / early warning, Ecuador, global climate, Latin America and the Caribbean, monitoring systems, water resources, weather",Latin America and the Caribbean,Climate observation / Early warning,Sistemas de monitoreo del clima y modelación de cuencas en la subcuenca del Chambo, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
80,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPA3.pdf,"climate observation / early warning, climate risk management, Ecuador, global climate, Latin America and the Caribbean, water resources, weather",Latin America and the Caribbean,Climate observation / Early warning,Sistemas de monitoreo del clima y modelación de cuencas en la provincia de Manabí, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
81,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPA4.pdf,"climate observation / early warning, Ecuador, irrigated agriculture, Latin America and the Caribbean, water management, water resources",Latin America and the Caribbean,Climate observation / Early warning,Grupos de usuarios del agua, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
82,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPA5.pdf,"adaptation, climate observation / early warning, Ecuador, extraction, Latin America and the Caribbean, reservoir, water resources",Latin America and the Caribbean,Climate observation / Early warning,Manejo de lechuguines en el sistema de embalses de Manabí, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
83,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPA6.pdf,"Ecuador, ground water resources, irrigated agriculture, Latin America and the Caribbean, water resources",Latin America and the Caribbean,Water,Recarga de acuíferos, 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
84,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:EcuadorTAPA7.pdf,"agriculture, Ecuador, irrigated agriculture, Latin America and the Caribbean, water resources",Latin America and the Caribbean,Water,Sistemas de riego tecnificados (por aspersión y goteo), 2013,Ecuador,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
85,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TNA/attachments/file:GhanaTAPA1.pdf,"adaptation, Ghana, international development, rain, rainfall, rainfall pattern, reservoir, water ",Africa,Water,Rainwater collection from ground surfaces , 2013,Ghana,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
86,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPM1.pdf,"Asia and the Pacific, Cambodia, electricity generation, electricity power generation, energy, energy efficiency, industry, international development ",Asia and the Pacific,Energy,Transfer and diffusion of compact fluorescent lamps (CFLs), 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
87,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPM2.pdf,"Asia and the Pacific, Cambodia, energy, industry, international development, taxes ",Asia and the Pacific,Energy,Transfer and diffusion of household energy efficient appliances, 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
88,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPM3.pdf,"anthropogenic emissions, Asia and the Pacific, Cambodia, emission, emissions control, infrastructure, inspections of passenger transport, international development, maintenance, public transport, transport, urban",Asia and the Pacific,Transport,Transfer and diffusion of urban mass transportation, 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
89,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPM4.pdf,"Asia and the Pacific, Cambodia, emission, emissions control, international development, transport, urban",Asia and the Pacific,Transport,Transfer and diffusion of vehicle emission standards, 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
90,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPA1.pdf,"adaptation, Asia and the Pacific, buildings, Cambodia, climate change, global climate, international development, water resources",Asia and the Pacific,Water,Transfer and diffusion of well and rainwater harvesting technologies, 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
91,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPA2.pdf,"adaptation, Asia and the Pacific, Cambodia, climate vulnerability, economic cost, efficient construction of buildings, global climate, infrastructure, international development, subsidy, vulnerability, water resources",Asia and the Pacific,Water,Transfer and diffusion of wells for domestic water supply, 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
92,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPA3.pdf,"agriculture, Asia and the Pacific, buildings, Cambodia, global climate, international development, reservoir, water resources",Asia and the Pacific,Water,"Transfer and diffusion of small dams,  small reservoirs, and micro-catchments", 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
93,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:CambodiaTAPA4.pdf,"Asia and the Pacific, Cambodia, economic capital, fisheries, forests, infrastructure, international development, local communities, management of forests, social capital, sustainable livelihoods",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Transfer and diffusion of mangrove management, 2013,Cambodia,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
94,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GhanaTAPA2.pdf,"adaptation, Africa, Ghana, maintenance, water resources",Africa,Water,Post construction support for community-managed water systems, 2013,Ghana,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
95,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GhanaTAPA3.pdf,"Africa, agriculture / forestry / land use, financial barriers, financial challenges, Ghana",Africa,Agriculture / Forestry / Land-use,Integrated nutrient management (INM), 2013,Ghana,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
96,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:GhanaTAPA4.pdf,"adaptation, agriculture / forestry / land use, Africa, Ghana, global climate",Africa,Agriculture / Forestry / Land-use,Community based extension agents (CBEA), 2013,Ghana,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
97,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:BhutanTAPM1.pdf,"Asia and the Pacific, Bhutan, infrastructure, waste ",Asia and the Pacific,Waste,Composting, 2013,Bhutan,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
98,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:BhutanTAPM2.pdf,"Asia and the Pacific, Bhutan, international development, regulations, transport",Asia and the Pacific,Transport,Intelligent transport system, 2013,Bhutan,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
99,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:BhutanTAPM3.pdf,"alternative power, Asia and the Pacific, Bhutan, energy, energy efficiency, industry, renewable energies, renewable energy systems, waste",Asia and the Pacific,Industry,Waste heat recovery technology, 2013,Bhutan,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
100,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:BhutanTAPA1.pdf,"adaptation, agriculture / forestry / land use, Asia and the Pacific, Bhutan, crops, droughts, international development, pests",Asia and the Pacific,Agriculture / Forestry / Land-use,Drought and pest resistant varieties of crops, 2013,Bhutan,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
101,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:BhutanTAPA2.pdf,"Asia and the Pacific, Bhutan, irrigated agriculture, irrigation, water",Asia and the Pacific,Water,Drip and sprinkler irrigation systems, 2013,Bhutan,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
